author,title,user_profile_link,likes,comments,collect,hot_score,collection_score,related_score,minority
大龙开挖机,花一个小时给东家 迷你版小鱼塘化化妆 #挖机视角 #挖挖机的日常 #挖机生活 #挖机视频 #挖鱼塘 #挖掘机,https://www.douyin.com/user/MS4wLjABAAAAHnZ_BkNE2cLjBiUTOoRfPTFFMBy_rwP486ZWJMe1bqk,21983,887,4084,0.0017614364624023,0.0020751953125,0.0005130767822265,0
搞笑段子,#逗你一笑😅😅😅烦恼忘掉 #哈哈哈娱乐一下😂😂😂 #每天一笑烦恼忘掉 #看完不笑算我输 #每日一笑,https://www.douyin.com/user/MS4wLjABAAAACEPvUfDWJbqfZSKTb6cxItc2YFnZ7aFArloGeWhTdzdewbC5LxAuMlAq4RXZ67tv,26819,1477,11184,0.0016746520996093,0.000826358795166,0.0002694129943847,0
李沙雕,真实改编：北京香肉包子事件(全集) #原创动画 #真实事件  #案件  #悬疑  #轻漫计划 ,https://www.douyin.com/user/MS4wLjABAAAAwLof-Bu3VAme0wFQROg4NgjkdcX82jk-vntDTwwNsik,6896,427,3418,0.0015668869018554,0.001561164855957,0.0006961822509765,0
有菜综艺,韩国奇葩综艺，急诊室可太难了#专治不开心 #娱乐评论大赏 #韩国综艺 #反转#奇葩挑战,https://www.douyin.com/user/MS4wLjABAAAAxdV58-270cYvm0LuB5RivA9kr7trIPW3OBxcfb-RBV0,4855,103,414,0.0012493133544921,0.0015668869018554,0.0007791519165039,0
三哥三嫂（你看你）,惠三宝就是嘴太硬了，其实人挺好的对任何人没有坏心眼  结婚这么多年，我们俩的日子虽然平凡但是都靠我们自己努力经营 #记录真实生活 #夫妻日常,https://www.douyin.com/user/MS4wLjABAAAAtrSl18ziWgiizMoNE3KNoKqMoD_PX0o6onnLZq5qbseoeEvEsL5E9MjPBJ9htpA6,223438,9153,34780,0.001235008239746,0.004180908203125,0.0005054473876953,0
松下千秋,全场最佳烟雾恢复 #和平精英 #松下千秋,https://www.douyin.com/user/MS4wLjABAAAAddewDiju2sQ3XvMFz7v_BarIy20Zr8mjQ5R5oQPmy94,13395,113,457,0.0020427703857421,0.0054054260253906,0.0005931854248046,0
亮亮聊历史,一口气看完民国38年历史，孙中山推翻了清朝建立了民国，,https://www.douyin.com/user/MS4wLjABAAAAb1k_Ub0JmnUtSB6tzpnSCi2KUGLpYNnq2rbgcR3nHOUtv-AYPOrrKVZw472mMFLf,39612,7880,9137,0.0020999908447265,0.008880615234375,0.0004820823669433,0
乡村小振,今天在市场看到肉挺好 买了一个猪腿  炸藕夹子吃，炸出来个个酥脆 #小熊粗细可调绞肉机#被治愈的幸福瞬间#美食,https://www.douyin.com/user/MS4wLjABAAAAr528UQ94j44_7c-xuYF44sqERhHf1cp4RlkjNmAD_4MqwtygGYXjJ81yfwDATqS2,35898,753,12802,0.0019416809082031,0.0009965896606445,0.0006165504455566,0
鸭蛋电影,第四集：有了这操作，岂不是走到哪里都不怕没钱了。 #澳门风云2 #周润发,https://www.douyin.com/user/MS4wLjABAAAA4tMoNVUdjVwIoOpOIz_uzKy09IylTyls5pwPOcWIeII,32335,422,4117,0.001011848449707,0.0022258758544921,0.000495433807373,0
牛德很,钓鱼佬狂拉变异巨物#沙雕日常 #沙雕动画 #原创动画 #沙雕系列 #动画,https://www.douyin.com/user/MS4wLjABAAAAF0sBJumligO6J8hUhvbuAg46uRJfN6LNVrez9gQ2025ME2qEBjnMwwJZoJcAfLK7,27485,381,6577,0.0017480850219726,0.0058212280273437,0.0003800392150878,0
爱吃肉肉🍱,,https://www.douyin.com/user/MS4wLjABAAAAZE3Phf7_2ttwviVfmV1VJ66SZCujFSuGg-VS5RC8yUnqhYOH0kWNy8jT2D9DBuu8,40955,2279,9084,0.0023422241210937,0.0150146484375,0.0007672309875488,0
摄魂美食,韩国富二代吃烤牛肠，还搭配了冰碴子冷肉汤 #美食  #美食分享 #抖音美食推荐官,https://www.douyin.com/user/MS4wLjABAAAAdGqEZlsHdsvNr4CoDK3K-YvSvqYjuLpnXk7lXS0BfFtYqTU7-8CRnVRlQkrtMplU,53767,4147,4777,0.0010814666748046,0.0036220550537109,0.000706672668457,0
唐僧也搞笑,网恋翻车现场 见面需谨慎！#网恋 #网恋奔现翻车现场 #网恋奔现 #看一遍笑一遍,https://www.douyin.com/user/MS4wLjABAAAAs2lNQt7imCU8WwP5ad4N4n3cbHdQD810eGuhG8G_25hZ8XqRUf2WrWiK-R3263kt,16477,3629,1401,0.0017480850219726,0.000563621520996,0.0006046295166015,0
橘猫脑袋,"爸爸辅导完孩子作业感觉老了十岁，身心俱疲…跟我说坚决不要二胎哈哈哈哈哈哈哈
#爸爸带娃 #日常vlog #人类幼崽 #辅导作业",https://www.douyin.com/user/MS4wLjABAAAAg3lYMk9gEW0TVI-bvEDHsWABSTH11-u82vTPiabgbpw,1582606,206545,60801,0.0011606216430664,0.0069046020507812,0.000889778137207,0
陈翔六点半,成败在此一举，要么出众，要么出局 #搞笑 #细节决定成败 #理解力天花板,https://www.douyin.com/user/MS4wLjABAAAA4N4OrZzTSmCPp8vVAqCeyU215Kav2JgFv2Lfy4DNWRs,210176,4796,7484,0.0005359649658203,0.002511978149414,0.0002591609954833,0
王者荣耀韩小鑫.世界韩信,六分钟被上高地还能玩吗，你们的嘲讽就是我的动力《喜欢韩信的玩家必看鑫的课程会受益匪浅》 #透视王韩小鑫 #一定要狠 #鑫家学院,https://www.douyin.com/user/MS4wLjABAAAAl3-A1NrBZByvznLuKpN95FTxJ-Ylh2CaJTbfaMBq5s0,26255,339,488,0.0020198822021484,0.0015487670898437,0.0004897117614746,0
大表哥vlog&小飞哥（直播回放）,大表哥花500包下废弃的荒塘 能上多少货？能否回本呢？#大表哥vlog  #新农人计划2023  #户外抓鱼  #农村生活  #抓甲鱼,https://www.douyin.com/user/MS4wLjABAAAAYIyxLBtihUuKR1rVwoxbQywaaPtafaSuzsRjXfTkzrewJ_Gs3Xb6qK3Azd6B0A_w,7942,199,2218,0.0021991729736328,0.0076675415039062,0.0005955696105957,0
朝阳混剪,一生只打高端局的男人#千鹤道长 #钟发 #僵尸叔叔,https://www.douyin.com/user/MS4wLjABAAAA2SeP8k7z0Zi1sKnnFX8ZJhRsSEz5qBguSRMUvSEJ26Q,19861,464,3078,0.0013666152954101,0.0018529891967773,0.0003612041473388,0
木工小牛哥,伐木工使用斯蒂尔ms881在房屋附近砍伐了两棵高大的树木 #伐木工 #伐木 #砍树,https://www.douyin.com/user/MS4wLjABAAAAkH-BUYSb4krMG4VXTkYPxqQ-c7r03ZtkTRWtPkAZX1A,40591,1064,13168,0.0019264221191406,0.0020675659179687,0.0005421638488769,0
小张不饿,#猪头肉,https://www.douyin.com/user/MS4wLjABAAAAou_6tgFgoLN-0QpfVCcaDlGJvMT5sM1ezBegC4Swy_Q,54546,4411,6984,0.0019121170043945,0.0064888000488281,0.0005793571472167,0
云鹏带你看世界,小男孩把海虾当作鱼饵钓鱼，连连钓起顶级渔获#钓鱼 #钓鱼视频 #钓鱼人,https://www.douyin.com/user/MS4wLjABAAAAZYUvfTeKvyhjy_gmTuxTWgV6yXDgXo5i72fXvf8VzXnj5lST6qSlwBo14cxqXmH3,15046,301,3847,0.0010204315185546,0.0023880004882812,0.0006361007690429,1
何老师,植物大战僵尸泳池无尽 经典十炮 开局搭梯演示（1）#植物大战僵尸 #pvz #童年游戏,https://www.douyin.com/user/MS4wLjABAAAAkzzTGZgNHgmDznX6Vbpm3O32ZJbjzfgl3_zDGL1KzRg,10958,831,2715,0.0030155181884765,0.0019493103027343,0.0007381439208984,0
新鲜寻宝,货柜里能开出什么？#寻宝,https://www.douyin.com/user/MS4wLjABAAAA63AXSISOuCuEVgVKsKIOcWJtPenJ-0eZRZxmbZfB67I,4916,88,344,0.0008831024169921,0.0029582977294921,0.0004529953002929,0
大施兄爱旅行,来新疆打雪吧，这才是对冬天最起码的尊重。#我的乡村生活 #三农分享官 #禾木的冬天美的让人窒息,https://www.douyin.com/user/MS4wLjABAAAA78Qwx3qosxT5YHPCX0Lbjnn9BOu3dijzCpTmU3BFk9CBCKkPPXw17EslAqOQYYa8,173033,16055,26710,0.0005817413330078,0.0028553009033203,0.0004618167877197,1
昀烽说电影,#刘德华 #谭咏麟 #陈百祥 #经典港片 #怀旧,https://www.douyin.com/user/MS4wLjABAAAA-km6ATrK7Ba5aMTnUmmskMN9VDUCRnieIPaUilxfzAU,3474,62,572,0.0010862350463867,0.0048484802246093,0.0009145736694335,0
王顺,#田径的魅力 艾力放松跑#2023年全国体校u系列田径锦标赛 #200米 @艾力Xr,https://www.douyin.com/user/MS4wLjABAAAAoqZDHf0K1xpisGsv_RX3QB_TYnQDSZRIUxFXZuiOzQK_v21Fwp1zlB5GZPYDkgTo,112880,1821,3074,0.0026836395263671,0.0038700103759765,0.0005955696105957,0
蜂狂小成哥,女粉丝担心虎头蜂伤到她外婆，联系到小成哥为其除害。 #户外打野 #虎头蜂 #护农,https://www.douyin.com/user/MS4wLjABAAAAu2hA33mPZXEPqNi4QVQ6pXoWPyPvMbHMRa7ByVsQCHL2r5KSrvAK7sulwU5BEmqB,92100,3339,4429,0.0020580291748046,0.0076675415039062,0.0006070137023925,0
只喵,有人偷拍的话怎么办？,https://www.douyin.com/user/MS4wLjABAAAAN2ZTwlXZdCpGBIn_GEBkORqJ-NDXqWYVoSbkoFmKSZM,84595,547,10174,0.0011510848999023,0.0045738220214843,0.0008296966552734,0
一剪到底,《1000部》一剪到底完整催泪电影解说 #韩剧解说#一剪到底  #舞蹈皇后 #黄政民 #严正花 #内容启发搜索,https://www.douyin.com/user/MS4wLjABAAAA1usKrUDkJDhsYLATvZr81e1er2VIU54M3AT77lss430hIsV8gltrHcfrzWeRxqmN,124379,6215,25207,0.0003998279571533,0.0002632141113281,0.0002415180206298,0
呱呱纪实,婴儿在火车上不吃不喝昏睡18个小时，细心老乘警发现不对劲，当场抓获专业人贩子！#愿天下无拐 #人民警察,https://www.douyin.com/user/MS4wLjABAAAA6Vog5idaejbDy6k3Cl6f4vIuoW77Zkq1WoPGasBJgj0,32708,2302,1881,0.0016613006591796,0.0005054473876953,0.0005378723144531,0
墨小仟,有兴趣用墨子守家了吗～#墨子,https://www.douyin.com/user/MS4wLjABAAAARYW0cbX3JaP7-pBFf4eYWYKFSY971uN_Dyhr5tFnpbg,932889,78843,31144,0.0014724731445312,0.0029926300048828,0.0004477500915527,0
剧猫影视,母亲是条河，哺育我成长，目送我前行 一口气看完《母亲是条河》 #电视剧解说 #母亲是条河 #好剧推荐 #温情 #萨日娜,https://www.douyin.com/user/MS4wLjABAAAAlINtsET7DBzuBH8oyPeZmV_FQktb-Pxh7JTJ3jktetn0M3VtbhieC4wxmvGl_vPJ,283572,134,140878,0.0003950595855712,0.0005035400390625,0.0001686811447143,0
冰冷心事,,https://www.douyin.com/user/MS4wLjABAAAAZnpVeXKd-M6KZUmWl-EAWQ8sc6bmQ6HEVgYeVeckskB4hRAbUOfyox4PbVtsCaZK,149279,6817,1833,0.0012445449829101,0.0069313049316406,0.0005130767822265,0
老王在中国,今天吃的太开心啦！ 沈阳人民好热情啊，我真的爱上了！#抖音美食创作人 #沈阳美食 #炒菜 #好好吃饭 #外国人在中国,https://www.douyin.com/user/MS4wLjABAAAAvGpYFo13kJpxkHYHUP4NcQUQGfwPTiSvRSMLit1HQ_0r3JbMTdaNR_5FhnbS3MC_,95443,11129,6022,0.0007352828979492,0.0007238388061523,0.0003077983856201,0
蒸汽熊猫,监控人正式版68集第二部分，摄像人牺牲，内奸另有其人？ #游戏 #学生党 #监控人 #泰坦电视人 #泰坦监控人,https://www.douyin.com/user/MS4wLjABAAAAObVsF-Tz1p2nE2F6BbYp5obxxt33L8GuQTINFJjanPT2Nq1E1Zk-N0EKZuzApz7d,12067,577,11537,0.0019121170043945,0.0057754516601562,0.0008759498596191,0
村长大枫,农村剧情演绎城里人来农村闹事情 #乡村喜剧,https://www.douyin.com/user/MS4wLjABAAAA1vcRwSYQemviYoMWqLp9DzJpPmBHlMfhtIniU4yy04k6GTWh6dBDNNROxDSgP8hX,27539,392,11264,0.0018892288208007,0.001016616821289,0.0004372596740722,0
温柔（国一韩信）,将既定颠覆,https://www.douyin.com/user/MS4wLjABAAAApz0Up-L-YpX-T8Sz80kUNS-nbU2VZERSIiL9spBwHQc,87144,2841,1239,0.0027046203613281,0.0065383911132812,0.0006022453308105,0
边哥和汤姐,吃饭挑三拣四#家常菜 #美食 #夫妻日常 #记录真实生活 #菇的辣克香菇酱,https://www.douyin.com/user/MS4wLjABAAAAZ7td3veHBVuaJgIsTO3j7l_MpZyT9MlUMDYBCf-LHQtUa3_r4I_1CC6sxcMxJJ0K,8539,1538,2621,0.0026931762695312,0.002359390258789,0.0004372596740722,0
蒋堂亮  编歌（领先团队 收徒）,今年我要找老婆，天气冷了睡不着#蒋堂亮编歌 #山歌热门推送 #改编歌曲大实话 #真人真唱,https://www.douyin.com/user/MS4wLjABAAAAxemhjXF_Dff0cuUJDu4_3GacwPu92gSXqrZ2dqM3BNs,96702,2297,26895,0.0011377334594726,0.0031719207763671,0.0004513263702392,0
吃瓜小探,中年男人为了刺激，竟然选择抛妻弃子，不料最后人财两失！#剧情 #家庭 #伦理 #国产好剧 #精彩片段 #爱情 ,https://www.douyin.com/user/MS4wLjABAAAAPX9el2sqo5VsdkAsKAeg8yl7yPHwuf4oxEpWAfa4F9taulxrQCnxHvR5aSe-B1n2,4796,60,2401,0.0021915435791015,0.0007095336914062,0.000300645828247,0
肉吃面条,水坑里捡了一只小青龙虾，放石板上做盐焗龙虾，肉质鲜嫩太好吃了 #盐焗龙虾 #小青龙虾 #海鲜 #户外美食,https://www.douyin.com/user/MS4wLjABAAAAhoscX-EwNKdZHbUTPeU_0QnlnUUtOTs9Q2RKTGJ1n6Y,14088,1100,7269,0.0017824172973632,0.003885269165039,0.0005931854248046,0
小弟萝卜呀,江西粉丝寄来点自种辣椒，做个小炒肉盖饭，小伙差点被辣哭了 #辣椒炒肉 #无辣不欢 #吃货日常 ,https://www.douyin.com/user/MS4wLjABAAAAj17ef7InRJL1EFl0xtK5e4901doHSheMeREkz2iowJk,260342,43670,28356,0.0014839172363281,0.0053634643554687,0.0006880760192871,0
爆笑鸽鸽,盘点不干人事的人类，我虽然不是人，但你们是真狗。#不干人事的老六 #不干人事的人类 #看一遍笑一遍 #动物的无语瞬间,https://www.douyin.com/user/MS4wLjABAAAA3TjRhkbNalKMPWuv6DohRM9XcQpg0EPNplbHGsU6_GAOF8iPtRAvHcrX9KRFRhvr,62069,4884,8944,0.0010814666748046,0.0020503997802734,0.000770092010498,0
小乌探影,韩剧终于回归老本行，这俩人的颜值我很满意！ #宋江金裕贞新剧我的恶魔 #金裕贞 #宋江 #与恶魔有约,https://www.douyin.com/user/MS4wLjABAAAAU5luGtB6loYLloay0dbwsvCbXI5FcgZvi3V4ZqjJtQA,12443,415,2741,0.0005702972412109,0.0027141571044921,0.0003583431243896,0
Xy,智者不入爱河 台湾属于中国,https://www.douyin.com/user/MS4wLjABAAAACaxzxDTCHGyQv6jllPfbO19JhktMF-bRDFsbdSRmeds,55235,1810,2615,0.0028457641601562,0.0014553070068359,0.0003528594970703,0
小品剧,过年啦#春晚小品回顾 #精选相声小品 #百看不厌的春晚,https://www.douyin.com/user/MS4wLjABAAAAy6dDpxQ704cfdgd8qUQzbFmkvM1MFtCeiQNMugBFgf0,8246,102,3400,0.0018749237060546,0.0012550354003906,0.0003859996795654,0
奇史殿堂,云大恶魔血洗宿舍，170万警力不分昼夜抓捕，背后究竟有何隐情 #普法小剧场#真实案件 #奇闻奇事 #马加爵案 ,https://www.douyin.com/user/MS4wLjABAAAAfLP9hGEjwuHkolaHUfhpIuEg9wZp5jSNTyLSKZur2caDxbDwCbEc4YWsLrElysUv,28523,7171,1965,0.0013561248779296,0.0023975372314453,0.0006484985351562,0
太平洋音乐（清风DJ）,"巅峰之作 粤语经典3连播 ，黑街， 纯属废话，千千厥歌
##粤语经典 #粤语经典金曲",https://www.douyin.com/user/MS4wLjABAAAA3PYUnV3f-A5RuQZVzqPG_7xp5W2GPNpFB8jfEiRXyxU,36453,1241,35273,0.0020427703857421,0.0010242462158203,0.000356912612915,0
王者荣耀桑杰,这个匹配机制真的有bug #王汉桑,https://www.douyin.com/user/MS4wLjABAAAAH0Muz9yuNuxbK94G2D0qnBbG68a4sUszfiji49ym19TjR8bhXwpAqORdzmW2fr6G,352931,5898,8784,0.0029582977294921,0.0040054321289062,0.00038743019104,0
倩妹说剧,狙击手的作用 真是不可估量 #经典抗战剧 #我的兄弟叫顺溜 #抖音二创激励计划,https://www.douyin.com/user/MS4wLjABAAAAoSOtb7T-vNz-ScnLjp0-pCpn5-reb42uo62bmQSSk10alwj5BV8m41DUyqpIp4D4,13271,192,4253,0.001016616821289,0.0009927749633789,0.0002846717834472,0
天生丽质的小帅,你有错过的人嘛#错过了就是一辈子 #爱意随风起风止意难平,https://www.douyin.com/user/MS4wLjABAAAANUbu0IXvPve4iJNq1GtkB2gz1DwbYQSEsa7rKoPuz9o,12735,1500,1410,0.0017890930175781,0.0014104843139648,0.0005273818969726,0
金牌驾校孙教练,科目二考试五项全流程讲解，考试通关技巧#科目二考试全过程讲解 #考驾照 #学车,https://www.douyin.com/user/MS4wLjABAAAAypFGOt3iAHagcolzNkYqDGumkKP7lDgs-kpGwl9k8hm1wXYgKV_Jbf97Cp_NmMMu,84452,5167,61501,0.0025806427001953,0.0013246536254882,0.0005273818969726,0
御风本风,这一脚叫做众生平等#姬小满 #手法 #拉满了,https://www.douyin.com/user/MS4wLjABAAAALjmBXBtZZ7rMXjEVqCvQubYTuG88Y3s0ArEmai0AmWQ,6135,442,203,0.0023784637451171,0.0024528503417968,0.0004529953002929,0
靓仔盘点,盘点男友的犯贱行为#沙雕情侣欢乐多 #你们的男友也是这样吗 #恋爱日常记录,https://www.douyin.com/user/MS4wLjABAAAANsbGjRlcI0D41OLUFPxt7RwFpVLvs-h0EimRdNOyChW2a_V236BenFkGSYEBJNoI,10488,329,925,0.0011787414550781,0.001225471496582,0.0004727840423583,0
慧   Dr.,#单脚关车门 #无处安放的大长腿,https://www.douyin.com/user/MS4wLjABAAAAKgNISbcH9BmH1VyFhG5vWCrrYgDf7jzvEA75wcMK4Kc,39265,4573,3810,0.0019874572753906,0.0025901794433593,0.0007352828979492,0
奇遇十三太保,第39集|麒麟王归顺，穿越者被动收小弟 #修仙动画 #搞笑 #反转,https://www.douyin.com/user/MS4wLjABAAAARbHMpzduw_1bOJkAT0WMo_iAhwtt5mgZiobEApmNOJrdlTic1W7lpVWJJw_KDISJ,18281,772,2831,0.0014324188232421,0.0031471252441406,0.0001740455627441,0
艳子一家人,东北农村杀年猪的快乐#农村美食 #杀年猪了 #记录真实生活,https://www.douyin.com/user/MS4wLjABAAAANkCvBARSurUZBAYqrkgnLyPDzrIjIx6XWJHmN_lC1brQaa4Q0eQgxAG-HIhM9pv-,88462,9963,18604,0.0011606216430664,0.0012598037719726,0.0005660057067871,0
灰机咕咕,MC极限生存7：穿着下界合金住着樱花大别墅！ #我的世界,https://www.douyin.com/user/MS4wLjABAAAAWKvYl3B-VfWvKHPMmMM5kVgwf2ztxgJYzGDJ6jlisb0,16172,278,1052,0.0015668869018554,0.006439208984375,0.0006852149963378,0
篮球小人物,球星人妻圈，揭秘湖人巨星浓眉的妻子，霸道总裁爱上餐厅服务员！,https://www.douyin.com/user/MS4wLjABAAAAqqTBoQLmrdEps75W2yWZKMs8fJgO-LJPYHBUD3zsUCc,28665,686,1639,0.0008010864257812,0.0011653900146484,0.000396728515625,0
重庆胖妹小面,广西龙卷风阿源挑战胖妹8两变态辣然后说就这？？#重庆特产 #万能蘸料 #火锅米线 #重庆特色,https://www.douyin.com/user/MS4wLjABAAAAPcnHQf8oMgOolMJr6H-Jwfn-e7Kw8kZHrsuSdP50clHna8vuh2z-_Yjg5oLGner9,1799,133,597,0.0043487548828125,0.0024623870849609,0.0006666183471679,0
排头兵TV,就看谁手快！哈马斯与以军同屋枪战，一枚手雷在以军面前爆炸 #哈马斯 #以军士兵 #手雷爆炸,https://www.douyin.com/user/MS4wLjABAAAA3N05j9mQQQXfp6eAgjLNUeSnwdigSDLLRAZKEHqB7Ggx2mH_S8K0CI8XvoWh2RvE,11452,3029,718,0.0012159347534179,0.0060501098632812,0.0003919601440429,0
大澜看剧,#古装武侠 《连城诀》主人公狄云历经磨难，最终揭开谜团，惩恶扬善。,https://www.douyin.com/user/MS4wLjABAAAA4hWUTrOO3DTcWWemU0-96sOskpYBgZUqEvqXuR8uukg,7812,212,3547,0.0022335052490234,0.0016422271728515,0.0005908012390136,0
博尔特🇯🇲,拿比赛当速耐的男人#田径,https://www.douyin.com/user/MS4wLjABAAAA3_hTEsbKAKsOL-MWHaMLsnFWyVy6D_ZjAAuNxSqfzKA,401191,9063,13823,0.0012693405151367,0.0020751953125,0.0003936290740966,0
浮世清欢阿白,"人生会因挫折变得丰富多彩,性格因坎而锤炼的成熟,任何时候要向前看",https://www.douyin.com/user/MS4wLjABAAAA_q23NpGdJ3rNL1cHGb2mx_K6XMG6FWQZGfQs_xTaNYo,59610,1398,1622,0.0025806427001953,0.0041656494140625,0.0007181167602539,1
八零徐姥姥,这黄豆炖猪蹄，我姥吃的比我还香啊，哈哈#2023新农人计划 #农村美食 #农村生活#宝玑米,https://www.douyin.com/user/MS4wLjABAAAA-TaoWBJXbIGB9k62H6QMaW-qOWvMlXH2tE-Ai4SZu146g1ldfUeKfvZds49Hhnay,912849,41118,50962,0.0007553100585937,0.0006437301635742,0.0004045963287353,0
不会三分,招牌转骻#柯冉,https://www.douyin.com/user/MS4wLjABAAAA1rLLbCElEqSipi7Nvbc8KodFoJMFIvCoMslkTTnNVfQ,182958,1403,7889,0.0016164779663085,0.0047569274902343,0.0004839897155761,0
猪头荣,蒙混过关#农村原创视频 #民间故事 #农村剧 #正能量短剧 #农村搞笑段子,https://www.douyin.com/user/MS4wLjABAAAAN3GDX9C3eRwuvlfb3ajGc6YNAls8wt7LadMXkFYwI6dfW005nW5xae9lEUcPPIuO,36892,627,15759,0.0008168220520019,0.0022792816162109,0.0004711151123046,0
Renyi毅哥,小毅勇闯魔都，体验浓油赤酱前的开胃大餐，酸萝卜丝配上鲜嫩黄牛肉，再来一份云南红河米线，感受酸辣劲爽的下饭体验。#美食分享 #被冬季美食整心动了,https://www.douyin.com/user/MS4wLjABAAAABIuX9Ri1TW-QaqAdxjTDrZnmj8HdrzSJP0qohF9dnK0,102555,5535,4639,0.0009183883666992,0.0050811767578125,0.0006070137023925,0
WWE UNIVERSE,兰迪奥顿比赛时下跪，马克亨利无情嘲笑 #兰迪奥顿 #马克亨利 #摔角 #wwe,https://www.douyin.com/user/MS4wLjABAAAANkIutPI-xufQdqIBmQp6G2kMZbQNE0OuDd-yBh9Q-_U,5547,238,659,0.0016746520996093,0.0020828247070312,0.0005507469177246,0
Leo村长（车载优盘）,宝丽金港风全粤语dj串烧，劲爆dj嗨曲超上头#dj打碟 #劲爆dj #包房dj打碟 #经典老歌 #中文dj,https://www.douyin.com/user/MS4wLjABAAAATjrDH8hXBF1asJ0BIFnabpncyN8la2wOdF29lq-6xvEZnZm5TzsBFv4sxchCE_AU,5794,173,5646,0.0017957687377929,0.0026836395263671,0.0003328323364257,0
甄子丹,谢谢多年来观众朋友的陪伴，送你们爱用的表情包，15周年快乐#甄子丹 #叶问上映十五周年 #表情包,https://www.douyin.com/user/MS4wLjABAAAAwMRfECTfXHnCWSnMpk2F0GL14oKsUFzL7XE5pUPiUiE,3117670,410148,95010,0.0007553100585937,0.0064125061035156,0.0007266998291015,0
墨熙荒野,归途 万款负债累累，回到老家重新生活#荒野建造 #田园生活,https://www.douyin.com/user/MS4wLjABAAAAnNl1BZUbnAYaZf6tTNeQnwWpdddJHP7x1ylN3AMDXk0,28824,457,6245,0.0019874572753906,0.0070381164550781,0.0007762908935546,0
𝑴𝒓. 𝑲𝒖𝒂𝒏𝒈,货车司机看见这两个字都颤抖,https://www.douyin.com/user/MS4wLjABAAAAbzj4uQVlfUZWI4tRiuNzraAuB9K9hSvMQiV4EoYnhsI,692,85,77,0.0033512115478515,0.004150390625,0.0006022453308105,0
李师傅美食,七星级大厨都不会告诉你的10种蒸菜做法#美食教程#家常菜 #抖音美食推荐官 #一起学做菜,https://www.douyin.com/user/MS4wLjABAAAA71VjgVIuGVhPzFEF9gLTaHqhGSXfKWx7DEwvV3lvA8OliBQ4gyuxoK4DUi8Uud_N,59866,401,61310,0.0015487670898437,0.006072998046875,0.0003225803375244,0
一秋,国一猴子巅峰2689分第一视角！我看这次谁还敢说猴子不能打高分局！,https://www.douyin.com/user/MS4wLjABAAAAAFNMSOYkGI8DITcaJsPRmr-IqaUwpWP2vbQU8b4hzyk,7056,1740,1060,0.0037078857421875,0.0011968612670898,0.0007238388061523,0
王叔电影,倭国惊现骇人的猎奇连环匈案，恐怖程度堪比《七宗罪》 #悬疑 #惊悚 #影视解说 #宅家dou剧场 #好剧推荐,https://www.douyin.com/user/MS4wLjABAAAANN3d9qFohEJdVOSoqVLj8UBadJgKsecwzfbP4WdLaN55t09T4E4gZgZGtf2Zu7TF,28832,4010,8317,0.0018463134765625,0.0192718505859375,0.001530647277832,0
源哥言商,6块的猪肉和涨价20%的茅台 #猪肉 #茅台 #猪周期,https://www.douyin.com/user/MS4wLjABAAAA78P81WyN3WB7wNdrI1qbRtIaI_I7gGSJlwytNPTasKU,31205,2303,7971,0.0023880004882812,0.001011848449707,0.0006070137023925,0
羊i,何为手法#上单戚百草,https://www.douyin.com/user/MS4wLjABAAAAniTGLk4XSe3bFbYdanfvwf2z3mcuR3GGjtyOIvXgtHM,11240,549,253,0.0020751953125,0.0025501251220703,0.0004565715789794,0
金廷探案,悍匪抢劫巨款后成功潜逃并娶娇妻，却因嗜赌大开杀戒落网，犯罪剧 #破案剧 #刑侦剧 #犯罪悬疑,https://www.douyin.com/user/MS4wLjABAAAArr6fak_y2ZJfu1QyAHKrrvllhu_qEtVGguPKqIMMsGc,27476,26,11874,0.0024623870849609,0.001173973083496,0.0006265640258789,0
暴舞小孩,这南瓜没有作假对不对，哈萨...#功夫 #真实还原 #搞笑 #反转 我这一脚500年功夫，并不是浪得虚名,https://www.douyin.com/user/MS4wLjABAAAAnCU-BIfGNLZk23xITKgARVV-s8ro4EUb31AlhYtFb93XqpKYeU5-SKq5_pyuIqDW,73149,4144,15349,0.0014839172363281,0.0036354064941406,0.00042724609375,0
冰℃,手🦌铁砧.#我的世界极限生存 #贝爷极限生存,https://www.douyin.com/user/MS4wLjABAAAA2q7d7IguhZR_2APXu67r93zZX7ZYBc3oThd-qgFy4VhRVrxJLiPLylPKJQSqTzAl,18439,306,2348,0.002115249633789,0.019866943359375,0.0004355907440185,0
关哥味道,武汉大叔几十年做小吃，武汉独有，称没有人能够超越#三鲜豆皮 #武汉美食 #武汉小吃 ,https://www.douyin.com/user/MS4wLjABAAAAMDJUHweeB_YjPOivUG2jKuA4yA7Iad9H0Rzgne-eizS66A8ftqInQXUPWpdAbnLm,46303,14536,11640,0.0014781951904296,0.0008425712585449,0.0003800392150878,0
王者荣耀书源y,没有渲染的回忆才是最致命的#王者 #书源镜,https://www.douyin.com/user/MS4wLjABAAAAMw6el9cirE0buRbhtE2iJu4ZT5-8XDF8PwEkqpL4BSe3pqsB4LFGgwk8Sr0YOECZ,29686,546,822,0.0019874572753906,0.004150390625,0.0005273818969726,0
